review_id,user_id,business_id,rating,date
3msFGXYpyTynBrMIU_-u_g,igcnVpgAYC2EMP0sXZmuTQ,BLfCMa2yWNo70D3wwAxwow,5,2014-11-05
r7FBc_QAbyJPlaabLmrTwQ,AypGofnmhTuqxTEd_515vA,BLfCMa2yWNo70D3wwAxwow,3,2010-12-30
bJTi5PTHa3VIwGo7wkNs2w,nqA8zJXhEVWCMi_yC1Z8Dw,BLfCMa2yWNo70D3wwAxwow,4,2012-02-08
HOv8Y6gZokwcWIOpEdVmhQ,eOFCBU-PUTEX5UC4dQxCqg,BLfCMa2yWNo70D3wwAxwow,3,2013-01-29
nJnSi7lKMzmocJOFsyK4lQ,-0S_XaK3Q_Mesal2Unta2w,BLfCMa2yWNo70D3wwAxwow,5,2010-09-17
NwTk1N8tuSrWOZIYPS2teA,25QzG8_MT4zr4JiglZI8dQ,BLfCMa2yWNo70D3wwAxwow,4,2012-06-13
fG1rDDobEnE3_Y8B-5U-aQ,cJ-ujlCWP0i1UZXSH7F3gg,BLfCMa2yWNo70D3wwAxwow,4,2013-11-25
GSqBJOhOZiUgSPST1BxY4g,3gE3_MDUsCg-Tay4t1R5nA,BLfCMa2yWNo70D3wwAxwow,4,2012-01-22
WjaoYpvvdZuUrORoANCOnw,C1mHWyXnNJRhRS4KXXBrHg,BLfCMa2yWNo70D3wwAxwow,2,2014-12-02
NMOGNFjoGTC6_V0VdsQ39w,YZuC8xnn1dMJFEg9DoIgGg,BLfCMa2yWNo70D3wwAxwow,4,2015-05-31
IbYqiPtBDttg2Qjyu9QW0g,a_YK0bJ5cPoOKH57GzGROw,BLfCMa2yWNo70D3wwAxwow,4,2011-03-16
6DKi-23kmqN4-8X9ODFC7g,dvwFC5u09dbG_16AeNKBmQ,BLfCMa2yWNo70D3wwAxwow,5,2015-04-27
FPUChPTkXPh1NvICgvgWHw,RbcmsOT26NycBgFRMAkNlg,BLfCMa2yWNo70D3wwAxwow,3,2010-12-30
JSYPmYSTBCjm-uSbyjYKjA,bWoIe5ehjIxOMeElNzXShQ,BLfCMa2yWNo70D3wwAxwow,5,2014-04-23
Rq3zF9HUE0Dh0k7XxxKBNQ,m2jl5ZYKX49onNMrV5l1jA,BLfCMa2yWNo70D3wwAxwow,5,2014-10-06
OpiMtCp88W6zHSqL3JNPDA,TZm1N2hZTiud0jXEF1mGvA,BLfCMa2yWNo70D3wwAxwow,2,2015-07-25
wtUZp1n1icTiBaTKSGhnYg,1G-IHtBgRsuwn1Ysr5hnwg,BLfCMa2yWNo70D3wwAxwow,3,2013-09-16
I-QjEGTohvdbOjgC7ixaVQ,3okybxTquQnYO5t50tNB6Q,BLfCMa2yWNo70D3wwAxwow,5,2013-01-14
rt29rt5elJCiclEHgFHrqQ,qWTeFVdxXS-H5l41XA_Lxw,BLfCMa2yWNo70D3wwAxwow,4,2006-12-26
cm9fs0nYIJ-5Mg6OcKjCyQ,QaN-nccbLZPWzownQYgTVQ,BLfCMa2yWNo70D3wwAxwow,4,2014-01-24
39oOLeAIV64ZjluIZmYEKQ,dNrRJTR4sr7gEOHeVvYfQg,BLfCMa2yWNo70D3wwAxwow,3,2014-11-14
H-DrXEP97APweSdRMk4IKA,FT_UNJSk9hXKs1MIXaz-DQ,BLfCMa2yWNo70D3wwAxwow,5,2012-04-23
vvIV5aIGi8-Unh05HZKxtQ,ygCe92kd-cX5N2JkZcC6nA,BLfCMa2yWNo70D3wwAxwow,5,2015-03-06
gS-ZyU7lPDwGrGPJvKdg0A,zbmH2eGV6zDWy8fyG104uQ,BLfCMa2yWNo70D3wwAxwow,5,2015-01-17
Kcz9aleIPATJjo6NhXtiDQ,Z_a762Fv_w27zcmBNlWZ-A,BLfCMa2yWNo70D3wwAxwow,4,2013-01-15
oMemRDF7830QmjYYhrFZjw,xAdjcTLnL5fPzshFhXRDDA,C7dj06ZUM-5P-_DMLckcVA,1,2014-05-13
sB78xxT3AsMDvGrgHCdMVA,kUledtpACvsLng2WKDfksA,C7dj06ZUM-5P-_DMLckcVA,5,2015-02-16
eDTJD3gmS5ZimCbPGMD9sA,lEw2VL9JCDFk3R5NzahqnA,C7dj06ZUM-5P-_DMLckcVA,4,2012-03-03
rjPbDtzJnicd6Cx90j1l1A,BHA56JSrfopfa_DboUC3pA,C7dj06ZUM-5P-_DMLckcVA,3,2014-03-21
dpbbyarz5ehfeQlLEP3PJw,hsKWIVxA9oCCFJGUajw5FQ,C7dj06ZUM-5P-_DMLckcVA,1,2012-03-26
oVm0eGsN2bCLIWSvp-Aleg,25QzG8_MT4zr4JiglZI8dQ,C7dj06ZUM-5P-_DMLckcVA,4,2013-03-18
HOxTuMnUwNqkqLyNnuQcFw,BYHm-dCBHRtiUDgOfFgLhw,C7dj06ZUM-5P-_DMLckcVA,2,2012-11-19
pqXUF7c2NE9ytg_wVKoYHw,9D7nZviW2Xw_0uZg5D63Ow,C7dj06ZUM-5P-_DMLckcVA,5,2012-02-14
IMpO8qN8E6X3Qtsrlg_syw,3gE3_MDUsCg-Tay4t1R5nA,C7dj06ZUM-5P-_DMLckcVA,4,2011-08-23
wAgFgFotc71UrJt5TknMlQ,R7-3MCD6_RL_VxN65yCh2Q,C7dj06ZUM-5P-_DMLckcVA,4,2013-10-20
0XpbADJ6K-C0M2OsHGnd-g,0OhcNToaDdLU0vS7uPkYNQ,C7dj06ZUM-5P-_DMLckcVA,5,2012-03-11
dSxb09LHTako8MJp8zaiVw,tWVlSt-66fl6bk9_5UzltQ,C7dj06ZUM-5P-_DMLckcVA,5,2012-12-12
10h_9YpSNI_FhvwhfKOyhQ,rBVubLc9uLDZLrIhd7OiQg,C7dj06ZUM-5P-_DMLckcVA,5,2013-02-25
5PwxSyA1Cx3gM6whOQ-KIg,vyJ10ksQz61FawQzWB7Mrw,C7dj06ZUM-5P-_DMLckcVA,3,2011-08-20
9RsYXkpeV8kwQp0w8OeZww,8v1rpTH0d8YjjGWA892l1Q,C7dj06ZUM-5P-_DMLckcVA,5,2012-08-06
RGNx8eRftF-QfttioL4XKA,i6nzTfZ8TRckJOGgZIpr5Q,C7dj06ZUM-5P-_DMLckcVA,5,2012-07-04
GwtvcefaKXFVkPgmP9-wkA,Dx-H5w0EyskCMyykO_HAsw,C7dj06ZUM-5P-_DMLckcVA,5,2012-01-15
k7xIWT9mQU-_pHVTihlq5A,7KfPI_otF_Lw27dL_y0aag,C7dj06ZUM-5P-_DMLckcVA,4,2011-10-12
4GyScbNqZo2jWZMbKdrVOQ,k3OIbcI2HkpzcnaRr0rzMQ,C7dj06ZUM-5P-_DMLckcVA,2,2013-01-09
s_C0ORldwXxgnjqn9IclAw,QKj_fglwc_X1VKQP8oBHXQ,C7dj06ZUM-5P-_DMLckcVA,1,2014-11-13
byssZ8QR0aD_Y7ZXhdglXg,NfU0zDaTMEQ4-X9dbQWd9A,C7dj06ZUM-5P-_DMLckcVA,5,2013-02-27
_yPD2HYZFS-aU5OmKkXmtA,3o0ZG12BbHBn8UeT3NUxAw,C7dj06ZUM-5P-_DMLckcVA,4,2011-11-05
X0jV49m5BDNql1hitrVnWA,hfKZGLSCzbBW_I68MMIsZg,C7dj06ZUM-5P-_DMLckcVA,5,2014-10-09
Ap7Bi0dRk3UGIY1FwmROAA,GhpNPP4dHWXtlYgDomVklA,C7dj06ZUM-5P-_DMLckcVA,3,2012-04-28
UR8Y_QGYojE1X68kNOp4Bw,rgUNm0tR1RZZsOY2Qy6P5A,C7dj06ZUM-5P-_DMLckcVA,4,2012-05-10
xGM3e0z3bKrdNSXKaUrMsQ,f_99qFbcLJQgJ9Q5O60aRA,C7dj06ZUM-5P-_DMLckcVA,4,2011-12-22
lCzr2AyRkHbS0htTXJSLgg,3lil3eH4skNVzI0y3vM72w,C7dj06ZUM-5P-_DMLckcVA,5,2014-08-03
GV7Jlf__e1ap_twv0PcsbA,_hmAJ6q9c7NVDnTgbrrTiA,C7dj06ZUM-5P-_DMLckcVA,2,2013-06-21
0yynIPtDe83kkEolMzyKGg,ner9UIIzqU_0B0yktQCOFA,C7dj06ZUM-5P-_DMLckcVA,5,2012-11-07
vudJua7Tj8SU0EQWnkVwIw,QaN-nccbLZPWzownQYgTVQ,C7dj06ZUM-5P-_DMLckcVA,4,2012-10-03
BGW-8KC2UWd2PuVDemKMhA,5QFws6LKMCZCgKHl8WR1jQ,W97YBvhkOOel-HkBBfQbYw,3,2016-06-20
SpGbC3KlRPPSdLV8wvdWtA,vIZfVID4wIUAxWkDrve5Vw,W97YBvhkOOel-HkBBfQbYw,4,2011-06-15
Q7tlq_VjxDvdPOq_HTNiow,3rJphRKgTrhtu12NRJTUEA,W97YBvhkOOel-HkBBfQbYw,5,2016-02-01
U9tGM9jK8o9P0BBuWnfYhQ,raPiziYCtUkshxL0JzyvQA,W97YBvhkOOel-HkBBfQbYw,5,2015-06-23
kl4k5Og9aADm-r8F4ll96g,VOUnXOlll52vwQcJK1tm8A,W97YBvhkOOel-HkBBfQbYw,1,2012-01-17
yt7yUUiI2SzBxtf0af54ag,GBo2RbrSn9vdOrlQV8N8Sw,W97YBvhkOOel-HkBBfQbYw,1,2016-04-29
QqbY3GnQCgUxS5XRcsulJg,RSAHZjr2yPZHZ-HhrgCrXQ,W97YBvhkOOel-HkBBfQbYw,3,2011-03-23
9oq1gQVfydWmgKkHw64Bvg,EoKg8T8HbcpTos9cUVyfFQ,W97YBvhkOOel-HkBBfQbYw,4,2010-07-23
MM42cwD53qcebl6cmC4q5g,BKRnVgocUSlBJTbR9Elulg,W97YBvhkOOel-HkBBfQbYw,3,2016-01-23
jcDEnacqqTPJW9EhLctbhA,AH3OZj4glpss6xXpOEHF7Q,W97YBvhkOOel-HkBBfQbYw,4,2015-09-21
05xPY4CorrNBESbk-cZFBQ,y6qm59ujKwcdfnilADeusw,W97YBvhkOOel-HkBBfQbYw,4,2014-04-27
JpLhxlGq5UMcgJtvN_fEzw,NTtgQrb8VGr_xKePhppqjA,W97YBvhkOOel-HkBBfQbYw,4,2012-11-11
YVoU7B900gss9cSnOVWEtw,3Uv0dGI2IXJb2OUj8R2GJA,W97YBvhkOOel-HkBBfQbYw,4,2011-12-19
RbBeZpRmNzbT9iHaPDVCEQ,zvoKQvcCsnJeC7ZRKrsWPA,J2T_kHY2Ioe1SdFgtZl4bA,4,2016-04-04
xspTwJNYMeWkE15SmWHPpg,jo63sPDGfUOjJNUiNE5i2A,_g0dF6TAj7-RlSUfsGwl7w,1,2011-07-26
V4zgwsUutHZvCVJQRDn9hw,csqqdxHvaMJCTXc_2QscqA,_g0dF6TAj7-RlSUfsGwl7w,5,2011-03-01
ajjIKyH8TXR7BYXwcpJQMg,XsidR33reGV0sdVHFeKxQA,_g0dF6TAj7-RlSUfsGwl7w,5,2010-12-28
BcmVKbRkb5ku0eioq8I-Ow,i6nzTfZ8TRckJOGgZIpr5Q,_g0dF6TAj7-RlSUfsGwl7w,4,2010-12-30
AGKf_qA_FTLqmWh6Hle2Tw,ZuoYsPGxSgNbsjCtgdZNSA,_g0dF6TAj7-RlSUfsGwl7w,2,2011-08-29
EKAiikQc4YF7yxqgVVxMpA,anTmWtK-REFMAaLPzD5-ng,_g0dF6TAj7-RlSUfsGwl7w,2,2010-07-15
v84GU0ZOd8GsFO9spyRsqw,6L_tJ4XL1yv6_YY8horvXA,_g0dF6TAj7-RlSUfsGwl7w,5,2009-01-07
qkOPA5TVwioAw7sIFr791w,oAil_gYOXUhqWnKA8SwKsw,hWLqwafZ2tXH0S073lJSGA,3,2015-10-29
GyD_s4W7ys-XbDmducgCzA,diG2NOOfioszmxg8wSHBHg,hWLqwafZ2tXH0S073lJSGA,5,2014-10-18
kaijhsoTqB7BymsLfnRdog,oxUcStf5r3h9KXtcFwN39w,hWLqwafZ2tXH0S073lJSGA,5,2015-08-17
f_MuCl6vYjrs1YkBtBLmTQ,NQ01dtesv6BRssCPZJcqIg,hWLqwafZ2tXH0S073lJSGA,5,2015-05-02
DusG2V4AJqNQrIHnqojq_Q,oWW9QRDFfAtYDqIyVQsOcA,hWLqwafZ2tXH0S073lJSGA,4,2014-10-16
RzyFh6dB_KuS3ESizkVjCw,BKRnVgocUSlBJTbR9Elulg,hWLqwafZ2tXH0S073lJSGA,4,2015-04-20
zEcD4GLCxFFNemXPiqgi-g,QaN-nccbLZPWzownQYgTVQ,hWLqwafZ2tXH0S073lJSGA,4,2015-06-29
fCYZ9_vh2o_OjitaNMlrKA,EsY_6NW63-m2ekBrisfOxw,hWLqwafZ2tXH0S073lJSGA,4,2015-05-21
p6MGDiU0RT4rOzJLb0ZC4w,0OhcNToaDdLU0vS7uPkYNQ,hWLqwafZ2tXH0S073lJSGA,1,2015-10-04
ScKFFCKFvdnNsyxCKlZTZw,Yx1xjCAt2ShUPV5A7NWo1g,jmeDvVx3wzCBlTBN7XNb-Q,2,2016-09-22
kznVhadoy8P-11qR9HmwVA,5QFws6LKMCZCgKHl8WR1jQ,jmeDvVx3wzCBlTBN7XNb-Q,4,2015-08-27
6YIG373EHFBhPRX-_Vl9pA,U2N1EymyF7f20UVfR6k5Xg,jmeDvVx3wzCBlTBN7XNb-Q,4,2015-09-13
5Vtse9JmJK4rGCitua85kw,Eslree6hhEq1sCLioGOArQ,jmeDvVx3wzCBlTBN7XNb-Q,5,2017-05-02
kVJPzZGMQwvXiVuXdxfCsA,SxScGOVkxC8-jERtO-nX0A,jmeDvVx3wzCBlTBN7XNb-Q,4,2017-06-11
shgf3JnzL0CBuI52hDbtRw,CTaZ3ebFGQMHaLZhnO2EuA,jmeDvVx3wzCBlTBN7XNb-Q,4,2016-07-08
ZsvDLIRuDaPUO2XCkr_s0w,ygszryEYbzVxQIDBtIN7KA,jmeDvVx3wzCBlTBN7XNb-Q,3,2017-06-13
RvGvydpVTIYBH5-032KEFA,JQNub2UCVlteDHlLc2casA,jmeDvVx3wzCBlTBN7XNb-Q,4,2016-01-12
hxpcEK1U1esz3xrEcYSARg,m-6Ot4nOg0R6D0t75nWL2g,jmeDvVx3wzCBlTBN7XNb-Q,4,2015-08-19
BjF8sCpz3vOvQWs-dr14Hg,-qvT_R8tMwqx1FYsi4BkfQ,jmeDvVx3wzCBlTBN7XNb-Q,5,2016-07-05
407xpvj-6uLeREJCtV2Ymg,g4ptSwb0C1b7PYDo8lHDpQ,jmeDvVx3wzCBlTBN7XNb-Q,5,2017-06-19
fyly1eZ4GFAM_d2Fi5C9cw,hYBa2DvaRSAuI6Xm9q4I-A,jmeDvVx3wzCBlTBN7XNb-Q,2,2015-08-28
PRiMdyQSaNEWf9x2PX9CaA,1xhVv_YmpVAE5w7pnQQoMg,jmeDvVx3wzCBlTBN7XNb-Q,3,2017-06-17
tMPtimYFZIt5q1DxQsSdUA,lEw2VL9JCDFk3R5NzahqnA,jmeDvVx3wzCBlTBN7XNb-Q,2,2016-06-14
KvdtLNR2ig3bqYPyAz99zw,iCG9Z_4TDOxMG_aLWM6LHw,jmeDvVx3wzCBlTBN7XNb-Q,3,2016-07-31
AoGzwLK5HY1WT2L7VQiRKQ,xUxXl1wxsnTtzjhM8hnM1w,jmeDvVx3wzCBlTBN7XNb-Q,5,2016-07-02
nnLAQ_m6kyiy-eikxNd_8g,ktYO1_gw5-Q_BE8cNlizEQ,jmeDvVx3wzCBlTBN7XNb-Q,4,2015-08-17
sE7bjhTm8wnZlhpZfHHtTg,HCrzNcdX-yI2yifC-PHxoA,jmeDvVx3wzCBlTBN7XNb-Q,3,2016-10-09
xcNqYo0s-EF-IZXcijt_RA,SW-uQT6aUO3ztiYmhSlDYA,jmeDvVx3wzCBlTBN7XNb-Q,3,2017-06-20
lrzfx4i0BmS6B5TrkYQ-9Q,ZH2BsTXtOrzgNLFGDFsogA,jmeDvVx3wzCBlTBN7XNb-Q,4,2016-05-08
mV3chk2RQf-egHZLb3oMlA,RQLoA7Z_M5T8iYnsFHwzYg,jmeDvVx3wzCBlTBN7XNb-Q,2,2017-07-20
_nJhCBhG557_Egdt4hXjzA,HY4CY4AwZ0hnRcGcBOfYkw,jmeDvVx3wzCBlTBN7XNb-Q,4,2016-03-07
IKN5IbTI5f_IHnALhU4PWg,cq8-IHGLuZCIYTDzj-UKfw,jmeDvVx3wzCBlTBN7XNb-Q,5,2015-08-10
sT95Y-TYuovww84iCgVFYQ,2akJPb9X2HhDsM6sOi6b6Q,jmeDvVx3wzCBlTBN7XNb-Q,4,2015-10-08
cCfZWna1QjmvZCE8ACI4SA,y8kuAZ3JRMniyxGNnXQI1w,jmeDvVx3wzCBlTBN7XNb-Q,4,2017-02-10
r2Gf6rK6LYVajfaCt8Tugw,KgQnRvsPSrJJTOCp-reYZA,jmeDvVx3wzCBlTBN7XNb-Q,3,2016-09-08
qIrfAxjmue-9CP-MWaf_6g,Qxlqs1O-T2Cb2bNGWMZ8bg,jmeDvVx3wzCBlTBN7XNb-Q,4,2016-11-08
1BFMMCWmk7tAsbDumeundQ,HbyOjRQWRCysfdPY_vrwKg,jmeDvVx3wzCBlTBN7XNb-Q,4,2016-09-27
ZcchKP4zQltiCa0VMBt4SA,XiI5xGq5FxWIwDnc58geVw,jmeDvVx3wzCBlTBN7XNb-Q,4,2015-08-06
77evxmpPWHYfyCRTdFhL8A,Jv1N4dr8Auo5PtssZZF5jA,jmeDvVx3wzCBlTBN7XNb-Q,4,2015-10-18
9eFMigAqbTG9N-fW00yE9g,Htx0bjQtOsoEIVBoSbjh5g,jmeDvVx3wzCBlTBN7XNb-Q,3,2016-08-14
XZmS8cpf-siUKGJ-8SR70w,8RK_89OgXbeG4ohAdViggw,jmeDvVx3wzCBlTBN7XNb-Q,4,2015-11-06
X1erqbOPIY7jsX7j58ZOpg,4HSVxYMth2JFwZRxZZY_zA,jmeDvVx3wzCBlTBN7XNb-Q,3,2016-05-23
SAaEg2MiVe9w-d0rupwKEA,REdMk8qjYKdCt2AJ_UQ2ow,jmeDvVx3wzCBlTBN7XNb-Q,4,2016-04-23
dO7V5oR5kHK9OLOrHSvAng,31KucdyO5sfpwvONAKP8fw,jmeDvVx3wzCBlTBN7XNb-Q,1,2015-09-07
W86StFhEfWYWo190QKO-fw,u3ZPMVVEzneq8x856WksJQ,jmeDvVx3wzCBlTBN7XNb-Q,2,2016-09-08
jSikCNijfLWDs6CILETrSA,Z0sXnwF1eZWONpRzMedOEQ,jmeDvVx3wzCBlTBN7XNb-Q,3,2017-06-26
hP6Z3KxfhZrykgbaHR9Xtw,b8vslHjht8t8SmKO0CKC3Q,jmeDvVx3wzCBlTBN7XNb-Q,4,2016-06-21
e7cvrCUJhzNgabLYnTnXvw,VFWmLf7FlsRY30kCWCy1Bw,jmeDvVx3wzCBlTBN7XNb-Q,2,2015-08-08
gTfSoXxHyKZduZ-L19QazA,DCN9o5GSOy2RN2ZXRC_24g,jmeDvVx3wzCBlTBN7XNb-Q,4,2016-07-12
WNo6954NTdpcPCfYYaGaQQ,t8gR8NCD56bF1XcAjwgkEw,jmeDvVx3wzCBlTBN7XNb-Q,4,2015-08-04
HX3e-gVu1EiDq9Rzu-J_7A,ILk5Y4wPNW-7y0_As-xI6A,jmeDvVx3wzCBlTBN7XNb-Q,4,2017-06-25
5FxQsfvcuJu8Xj7pY5Bt5Q,kW-hJxx3pXQiq9bmu5PzsQ,jmeDvVx3wzCBlTBN7XNb-Q,2,2015-12-13
xgFBCMYjWGT6HVpPL1JQ7Q,Uk6wgBO_QZ1dqmZhzcRV_w,jmeDvVx3wzCBlTBN7XNb-Q,1,2015-08-09
_n5biwcbky0pXHICXKNWkQ,kIR7CVqMni2Q-wt6fXS6VA,jmeDvVx3wzCBlTBN7XNb-Q,4,2016-08-02
01KBvfbPjb6e4PM5U-2fqw,IPaE4PKYqf5Z-N931pN2-g,jmeDvVx3wzCBlTBN7XNb-Q,3,2017-06-17
qYgefldippUmn-Fbo_aXKg,v_8IhAUt_vh2WpHLhvG01g,jmeDvVx3wzCBlTBN7XNb-Q,5,2016-07-09
rRNqQ6D1wfMNnvoTgDs2ug,2aPS6Cw_rHGqGZINC0va5A,jmeDvVx3wzCBlTBN7XNb-Q,5,2016-07-19
07oxris9HM63JtDT1Uui1Q,UjGjSRA9EIfOVdlOcdXHjw,jmeDvVx3wzCBlTBN7XNb-Q,4,2015-08-30
9Ocs5FtisYKGv2SdGY4b3g,kHGRDaZt4nHgNSJcjOTDeQ,jmeDvVx3wzCBlTBN7XNb-Q,3,2015-12-30
oo8iqqtjtfxeDmAsluhB_g,OVOoEO6x1ZFP65hX1NRrPQ,jmeDvVx3wzCBlTBN7XNb-Q,3,2016-05-04
cJ87O8GadqmZ_iVhaqg1tw,KjEcxpe2jKO0RYzdYsuI8Q,jmeDvVx3wzCBlTBN7XNb-Q,5,2016-06-09
prszCEuNKi0xKZ8sGjuFhA,XsKL7KGNXL1r_YTxXuUWkA,jmeDvVx3wzCBlTBN7XNb-Q,4,2017-02-04
EuinfPdH1oAWNvlJCao6uw,gMIibaqW5OBWFKipVL9qew,jmeDvVx3wzCBlTBN7XNb-Q,4,2016-08-18
nfP7xiu8MiWSy7U0chWukw,91DAiIKXri-41uzYue2hlg,jmeDvVx3wzCBlTBN7XNb-Q,1,2015-11-07
bWJmVyA9jZm2487tR4L12w,TjXqTqYOXAs8VKo_otj3lw,jmeDvVx3wzCBlTBN7XNb-Q,5,2016-02-11
QA6kIaaE-aNq-G6qOw58lg,lkPirRE-RA1e2yjBB-xsoQ,jmeDvVx3wzCBlTBN7XNb-Q,4,2016-08-10
tCuteZo8bIPUCZGxvtqN9g,LYOvyedhKD3eqs4dJrp6yQ,jmeDvVx3wzCBlTBN7XNb-Q,5,2015-08-22
kr-q6t07ZZVW2q6Mk1R7sg,OVoXrDqN4zB803Nkv4Ti0Q,jmeDvVx3wzCBlTBN7XNb-Q,5,2017-04-02
6NnFtE4fD4Gwz3Xfp-w3nQ,bWoIe5ehjIxOMeElNzXShQ,jmeDvVx3wzCBlTBN7XNb-Q,4,2016-06-02
RzjoS9WgvaHcitsdFqrhmQ,M_qwexE6ciWB4tJ_T1S6hQ,jmeDvVx3wzCBlTBN7XNb-Q,4,2017-02-07
d_-LLHNl6uv8lmSR1Ronyg,3lbRiwttEhyEW9Y2ZJK83g,jmeDvVx3wzCBlTBN7XNb-Q,4,2017-07-15
8O30t5n29q0NBGBa5q6k8Q,mdmFPUq98OtP8BQ4fCs8wA,jmeDvVx3wzCBlTBN7XNb-Q,4,2015-09-08
-klmcy1jef9Ba9UPAZ5q6g,gJbhANoN7jRXjzjBvGB-PA,jmeDvVx3wzCBlTBN7XNb-Q,2,2016-08-07
aMT5w_fr13RAA5fUjGX2VA,jLf6CRtVmULk0wDiwRTA2Q,jmeDvVx3wzCBlTBN7XNb-Q,5,2016-02-06
CQYhE2CJ5Ni7_HQnIVZ0BA,2tRWcSKJ4bAYtWP78naMYw,jmeDvVx3wzCBlTBN7XNb-Q,5,2016-03-24
Db8GjaW9GDIN2lwIhH6jJg,ngoUHTjO5JedUPBSCiGwww,jmeDvVx3wzCBlTBN7XNb-Q,5,2016-10-28
ojHRMBSkx9PPJU0v90zLsQ,9pVyVvwwBEi0xv-OgCnlag,jmeDvVx3wzCBlTBN7XNb-Q,4,2017-04-17
VnN26Mi-pB5EmPZnSP-n2A,qParJSqva-hF0n14M0rUcg,jmeDvVx3wzCBlTBN7XNb-Q,2,2015-10-28
54RuF7bVwWdqqOInzlMgPw,4JjDQSixnqnUILuzW3uFHw,jmeDvVx3wzCBlTBN7XNb-Q,5,2016-06-25
N2RTb-TMvuC27Aklkgfe7Q,_w22R_jg5Y2SEii3ioYGWQ,jmeDvVx3wzCBlTBN7XNb-Q,4,2015-10-02
B5lPjWrZX5WD1_AqiDpI_w,JGKH6RV2YYPz4OR1TPP5wQ,jmeDvVx3wzCBlTBN7XNb-Q,3,2016-09-23
haryqc5e9HhlK-J2IVtOlg,jHX2qMpRIg-W32vJgi50lw,g0MQNtwxfUBisDA7hMuLEA,2,2011-08-08
A5qS3xBSuESc9Z8O-VVTZA,4Dvt_2bfe28ji5VEpT2rSA,g0MQNtwxfUBisDA7hMuLEA,1,2012-01-08
ijQ6N3ERbGyPvEnOHS9GEA,BYHm-dCBHRtiUDgOfFgLhw,g0MQNtwxfUBisDA7hMuLEA,5,2011-12-07
Bqlk9K0Df_09VQsyY0IPMw,mdqK00q-7PiClsb-wmzvMw,g0MQNtwxfUBisDA7hMuLEA,1,2011-09-13
PrvRmX8Luf3trO9ktxjcog,chZn2T7LpXy3Z3qh1ZoSMA,g0MQNtwxfUBisDA7hMuLEA,1,2011-08-14
lsydl_4tCTPc2_Nn13_e-w,dt9IHwfuZs9D9LOH7gjNew,g0MQNtwxfUBisDA7hMuLEA,5,2010-05-22
eTiMbOGY2v7yGdSnnRCPDw,O2U_kxVJvOOQkMHNRl2bKQ,g0MQNtwxfUBisDA7hMuLEA,3,2011-08-17
UrE6iXSO2PzT1KcWgKxzEA,Z2lzZF1OWsgtGGkF6FFuUg,g0MQNtwxfUBisDA7hMuLEA,4,2009-01-03
VFjtrErogD2DF12PjcF22A,a_YK0bJ5cPoOKH57GzGROw,g0MQNtwxfUBisDA7hMuLEA,4,2010-02-07
e5H6sWOxWG0LPPJ_QuOnFg,W7ZFD8xThjOX7_O0FDH5kA,g0MQNtwxfUBisDA7hMuLEA,4,2011-09-14
nfm_vytRUra6CdsYuOdmcA,VnlUnPrfae-fbqDoXuvDbw,g0MQNtwxfUBisDA7hMuLEA,4,2005-11-30
XlBKv1wufcOq340XpMlMcw,duML0VBdtwYr8BxXvktX8g,g0MQNtwxfUBisDA7hMuLEA,4,2010-05-20
xk0qmr_xx_yMw3PnAkSM8Q,bWoIe5ehjIxOMeElNzXShQ,g0MQNtwxfUBisDA7hMuLEA,5,2011-01-31
DEHDqOlh7uqMBn1D26xesg,T76-jKiHe5Fz5qTjQQlWoA,g0MQNtwxfUBisDA7hMuLEA,5,2010-07-25
WXeAY_-gjsWkOoGFG5Q3tQ,qWTeFVdxXS-H5l41XA_Lxw,g0MQNtwxfUBisDA7hMuLEA,4,2007-10-07
6SaMi-_T-3cnAcoM210trw,uDwnuU_ZccDOJyI5AzjLQQ,g0MQNtwxfUBisDA7hMuLEA,1,2011-09-12
PA4xW86-2j_SVePaVavNFQ,H_-K6erSJYtzg3ZEvOg3EQ,g0MQNtwxfUBisDA7hMuLEA,5,2009-10-26
-fHljOGOext2ZblwoMPS0Q,OjAVtBKxzJDbAVwKbkG4gQ,g0MQNtwxfUBisDA7hMuLEA,2,2011-10-17
5XXeQI-GUKwNCjD6gF2neg,WL_U3MBUfTkeHL9lYxoleg,g0MQNtwxfUBisDA7hMuLEA,4,2009-03-14
B8q0jDpP1weRySrpT9ILiQ,ey-4MP3wXg9byW4QFj2_dg,g0MQNtwxfUBisDA7hMuLEA,5,2007-06-11
OrUUlxfZ16EoZkrv9eTiFg,NfU0zDaTMEQ4-X9dbQWd9A,g0MQNtwxfUBisDA7hMuLEA,3,2011-10-26
RSRPHXAEDIDd5VD4ElhLiQ,Xxvz5g67eaCr3emnkY5M6w,g0MQNtwxfUBisDA7hMuLEA,4,2011-06-29
Vxt7rupUSBPHYEOQzQD_LA,UVDUl5SZ0gNmgLzurmQb5Q,3r_y_cjRlobJNApmXDJoRg,4,2014-09-26
o5vFquxoHuWReUra26OvZw,90Xgj05L_3fR7pgBT18EUg,3r_y_cjRlobJNApmXDJoRg,4,2016-05-26
yTmifaHnJOoY7EGDABrtgg,YrlNGnrofZHseVYxrLrvJA,3r_y_cjRlobJNApmXDJoRg,3,2012-03-24
lj9zvAvhGrxXM-AVzeTg4w,BdORxIHCQ9TlGC49phb_XA,3r_y_cjRlobJNApmXDJoRg,5,2010-07-26
